	post_id	text	annotatorid	target	label	rationales	final_label
855	1482669692523540484	['එයා', 'හෙන', 'කෑල්ල', 'කියල', 'හිතාන', 'ඉන්නේ']	1	['None']	offensive	[[0, 1, 1, 0, 0, 0]]	toxic
856	1059416568352755714	['පාන්', 'කාලයි', 'අරක්කු', 'පැකට්', 'එකටයි', 'ලෙවකාගෙන', 'වැස්සෙ', 'තෙමීගෙන', 'කඩේයන', 'වහල්', 'හැත්ත']	1	['None']	offensive	[[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]]	toxic
857	569052255896395776	['මෙන්න', 'තවත්', 'ගෑණි', 'පැනලා', 'ගිය', 'අපතයෙක්', 'නුගේගොඩ', 'ඇවිත්', 'කටි්ටිය', 'ගනන්', 'කරලා', 'URL']	1	['None']	offensive	[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]]	toxic
858	1460979587366768652	['ඕයී', 'සජිත්', 'කියන්නේ', 'එක', 'මින්හෙක්', 'විතරයි', 'බඩගින්නේ', 'ඉන්නේ', 'සමස්ථ', 'ජනතාවක්', 'අපිට', 'කැක්කුමක්', 'තියෙන්නේ', 'ඒ', 'ගැනමුන්', 'වගේ', 'හොරු', 'ගොන්', 'රෑළක්', 'කරපු', 'අපරාදේ', 'ගැනකණට', 'ගහලවත්', 'තවම', 'හැදුනේ', 'නෑ', 'කියන්නේ', 'උන්', 'විළි', 'ලැජ්ජාව', 'ගෑවිලවත්', 'නැති', 'මිනිස්සුජනතාවයි', 'බලවත්දේශපාලකයෝ', 'නෙමෙයි', 'IRAJ', 'USER', '·', '17', 'Nov', '2021', 'දැන්', 'තේරෙනවාද', 'ඇයි', 'බිලියනය', 'කියලා', 'දැම්මේ', 'කියලා', 'අවශ්\u200dය', 'දේ', 'ලස්සනට', 'වෙලා', 'මට', 'අවශ්\u200dය', 'වුනේ', 'සජිත්', 'කරපු', 'වැරැද්ද', 'පෙන්වන්න', 'ඔවුන්ගේ', 'මී', 'හරක්', 'පාක්ෂිකයන්ට', 'පෝලිමට', 'මට', 'බිංදු', 'ගැන', 'කියලා', 'දෙන්න', 'ඇවිල්ලා', 'Show', 'this', 'thread']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
859	1304356359480078336	['ඔහොමද', 'යකෝ', 'වාහන', 'එලවන්නේ', 'බලපිය', 'මගේ', 'කාර්', 'එකෙත්', 'වැද්දුවා', 'මමද', 'වැරදි', 'බලනවා', 'තමුසේ', 'නේද', 'කාර්', 'එකට', 'වෙලා', 'බියර්', 'එකක්', 'බොන', 'ගමන්', 'කෝල්', 'ගන්නේ', 'ඈ', 'පකෝ', 'මගේ', 'වත්තේ', 'මගේ', 'වාහනේ', 'ඇතුලට', 'වෙලා', 'බියර්', 'එකක්', 'බොන්නත්', 'තොගෙන්', 'අවසර', 'ගන්න', 'ඕනෙද', 'සිකුරාදා', 'හවස', 'පරිස්සමෙන්', 'ගෙදර', 'පලයල්ලා', 'ගල්කතා']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
860	1131771764697001985	['USER', 'ඇයි', 'කථානයකයො', 'තොට', 'ඕකට', 'මේ', 'ලග', 'දිනයක්', 'දෙන්න', 'තිබ්බෙ', 'නැද්ද', 'කට්ටිය', 'ශේප්', 'වෙනකන්ද', 'ලබන', 'මාසේට', 'දැම්මේ', 'ගොං', 'හැලපයා']	1	['None']	offensive	[[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]]	toxic
861	1415920685751312384	['60', 'පැනපු', 'නාකි', 'හිටන්', 'හ\u200dොයනවා', 'හිල', 'Minol', 'ThunweniPanthiya']	1	['None']	offensive	[[0, 0, 1, 0, 0, 0, 0, 0]]	toxic
862	1295692121525989376	['මට', 'හිතෙන්නෙ', 'මූ', 'සේවයට', 'බැඳුනු', 'දවසෙ', 'ඉඳල', 'නිවාඩු', 'යන්න', 'දීලා', 'නෑ', 'තවත්', 'එක', 'කාලකණ්ණි', 'දරුවෙක්', 'Supun', 'Aparekka', 'USER', '·', '18', 'Aug', '2020', 'කටුගස්තොට', 'හමුදා', 'සෙබළෙක්', 'තමන්ගෙ', 'අවු', '12', 'ක්', 'දූල', 'දෙන්නයි', 'අවුරුදු', '14', 'පුතයි', 'අපයෝජනය', 'කරල', 'මේ', 'කලියුග', 'කාලය', 'බවට', 'තවත්', 'කුමටද', 'සාක්ෂි']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
863	840089500017545216	['USER', 'මුසලයා', 'අරෑ', 'අවුට්', 'උනා', 'බං']	1	['None']	offensive	[[0, 1, 0, 0, 0, 0]]	toxic
864	1176959705647910914	['පැම්පරේ', 'තාම', 'තෙමාගන්න', 'හුජ්ජ', 'කොල්ලෙක්', 'ගෝඨාභයට', 'ජම්පරේ', 'අන්දවන්න', 'හදනවා', 'හේෂා', 'පලයන්', 'ගිහින්', 'පැම්පරේ', 'මාරැ', 'කරන්', 'වරෙන්', 'චූ', 'ගදයි']	1	['None']	offensive	[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
865	951498890846621696	['USER', 'ඒ', 'කියන්නේ', 'ගෑනු', 'කිව්වොත්', 'මේ', 'පුක', 'කහනවා', 'කියලාකහන්නේ', 'පුක', 'නෙමෙයි', 'අනික්', 'පැත්තද', 'දන්', 'නැති', 'නිසයි', 'ඇහුවේ', 'ඉතිං']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
866	996088407259566080	['Heමැනිකෝ', 'Sheඇයි', 'මගෙ', 'මැට්ටෝ', 'Heවැඩ', 'ඉවරද', 'Sheඔව්', 'මගෙ', 'වස්තුව', 'ඇයි', 'Heමට', 'නැගල', 'ඉන්නෙ', 'ලෙසටම', 'Sheහපෝහොරගෙඩියාදැන්', 'කට්ටිය', 'ඉන්නවනේ', 'පස්සේ', 'කරමු', 'Heපයින්', 'දෙන්න', 'කලින්', 'පෙත්ත', 'අරන්', 'වරෙන්', 'බැල්ලිප්\u200dරෙසර්', 'නැගල', 'තියෙන්නෙ', 'වල්කතාඅතරසිරාකතා']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
867	1421144347936841730	['USER', 'උද්ඝෝෂණ', 'කරන', 'කීයෙන්', 'කීයද', 'පියෝ', 'ඉන්ටෙන්ෂන්', 'එකකින්', 'කරන්නේ', 'බහුතර', 'උද්ඝෝෂණ', 'පිටිපස්සේ', 'ඉන්නේ', 'වාමාංශික', 'සක්කිලි', 'ටිකක්']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]]	toxic
868	832112232938999809	['මේ', 'වගේ', 'කාලකණ්ණි', 'ඉන්න', 'නිසා', 'තමයි', 'අපේ', 'රත්තරං', 'බුදු', 'දහම']	1	['None']	offensive	[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]	toxic
869	1063662817809551360	['USER', 'තෝවගේ', 'මෝඩ', 'මුසලයෙක්', 'මී', 'හරකෙක්', 'යකෝ', 'මුළු', 'ලෝකේම', 'දැක්කා', 'උබලගේ', 'විනීත', 'හැසිරීම', 'මීට', 'මර්වින්', 'සිල්වා']	1	['None']	offensive	[[0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
870	1466261026584760321	['නිරුපමා', 'රාජපක්ෂ', 'ගැන', 'හොයන්න', 'කමිටුවක්', 'දැම්මා', 'මාසෙන්', 'වාර්තාව', 'ඉල්ලුවා', 'කෝ', 'දැන්', 'අර', 'පිස්සා', 'කමිටු', 'දාන්න', 'දාන්න', 'වියදම්', 'වෙන්නෙත්', 'අපේ', 'සල්ලි']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]]	toxic
871	1140519825191555072	['USER', 'සල්ලි', 'වලට', 'වගේම', 'උන්', 'තමන්ගේ', 'දක්ශකමෙන්', 'නෙමෙයි', 'ටීම්', 'එකේ', 'එල්ලිලා', 'ඉන්නේ', 'දේසපාලුවන්ගෙයි', 'කෝච්ගෙයි', 'පුක', 'පස්සෙ', 'ගිහිනුයි', 'ඉතින්', 'කොහෙද', 'මැච්', 'දිනන්නේ']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]]	toxic
872	1305029096519405569	['USER', 'මුස්ලිම්', 'වෙන්න', 'ඇතිවෙන', 'මොක්කුද', 'මේ', 'රටේ', 'ඔහොම', 'සක්කිලි', 'ඉන්නේ']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]]	toxic
873	1041773957123198976	['USER', 'පුක', 'නම්', 'ජෙරී', 'ජෙරීනම්', 'පුක']	1	['None']	offensive	[[0, 1, 0, 0, 0, 1]]	toxic
874	1119996631317790720	['මේ', 'මොහොතේ', 'ද', 'තම', 'තමන්ගේ', 'පක්ෂයට', 'දේශපාලන', 'මතයට', 'පුක', 'දෙමින්', 'Post', 'share', 'කරන', 'බයියන්', 'ටොය්යන්', 'ජෙප්පන්', 'හෝ', 'නොයෙකුත්', 'ගොන්', 'පයින්', 'ලෙසින්', 'හැසිරීමෙන්', 'වළකින්න', 'එදා', 'මෙදාතුර', 'සිදුවන', 'හා', '70', 'වසරක්', 'රටට', 'සිදුවූ', 'දුක්ඛිත', 'ඉරණමට', 'කාලකණ්ණි', 'URL']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]]	toxic
875	883755611715903488	['USER', 'USER', 'USER', 'අඩෝ', 'උඹ', 'චාටර්', 'හුත්තෝ', 'අපේ', 'යාලුවෙක්', 'කියන්ඩත්', 'ලැජ්ජයි', 'බීපන්', 'යකෝ', 'දවසට', '30ක්', 'එක', 'එකාට', 'සෙකන්ඩ්', 'වෙන්නෙ', 'නැතුව']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
876	1161286945743486976	['USER', 'මතකද', 'තෝ', 'වැරදි', 'විදියට', 'හිල්', 'වලටඇඟිලි', 'තියල', 'හුජ්ජ', 'කරල', 'ඇඟ', 'පුරා', 'ගාගත්ත', 'හැටි']	1	['None']	offensive	[[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]	toxic
877	1027947767564386307	['USER', 'USER', 'USER', 'USER', 'ඩයලොග්', 'කියන්නෙ', 'තමන්ගෙ', 'මව', 'විකුණා', 'කන', 'සක්කිලි', 'බලු', 'නෙට්වක්', 'මුන්ට', 'යුනියන්', 'ප්ලෙස්', 'එකේ', 'වේසි', 'ගෙයක්', 'දාලා', 'හම්බකරන්න', 'වටිනවා', 'USER', 'USER']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]]	toxic
878	659298427398959104	['USER', 'USER', 'තොපි', 'වගේ', 'අලුගුත්තේරු', 'යාළුවෝ', 'නෑ', 'මෙහෙ']	1	['None']	offensive	[[0, 0, 0, 0, 1, 0, 0, 0]]	toxic
879	1021468382279884801	['එල', 'හරකා', 'වාගේ', 'සීරියස්', 'උනෙ']	1	['None']	offensive	[[0, 1, 0, 0, 0]]	toxic
880	1195247185685819393	['USER', 'USER', 'USER', 'චික්', 'බූරු', 'ගොන්', 'කාලකණ්ණි', 'බේබදු', 'කුහක', 'නොසන්ඩාල', 'අපත', 'අමනයා']	1	['None']	offensive	[[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]]	toxic
881	1037537515811393536	['USER', 'USER', 'බෝතල්', 'ගොඩක්', 'කුඩුකරලා', 'මේ', 'දැනුත්', 'පේමන්ට්', 'වල', 'කොටුවේකබ්බ', 'දාල', 'හුජ්ජ', 'කරලා', 'ගන්න', 'දෙයක්', 'නෑ', 'පේමන්\u200dට්', 'එක']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]]	toxic
882	1064631409564893185	['USER', 'පාර්ලිමේන්තුවේ', 'ඉන්න', 'පිස්සු', 'ටික', 'මදිකමට', 'මේ', 'දෙන්නත්', 'පිස්සු', 'දොඩවනවා', 'CoupLK', 'ConstitutionalCrisisSriLanka', 'ImpeachSirisena']	1	['None']	offensive	[[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]]	toxic
883	1189192459466625025	['USER', 'USER', 'ඉතින්', 'ඇයි', 'බං', 'ඕක', 'ඒවෙලේ', 'කිව්වෙ', 'නැත්තෙ', 'ගෝඨා', 'නැතුව', 'වෙන', 'එකෙක්', 'ඡන්දෙ', 'ඉල්ලුවනං', 'අද', 'ගෝඨගෙ', 'නම', 'වෙනුවට', 'ඔතෙන්ට', 'දාන්නෙ', 'ඒ', 'මනුස්සයගෙ', 'නමනේ', 'දේශපාලන', 'වහල්', 'පොන්න', 'වේස', 'කැරි', 'හුකන', 'කතා', 'කියන්නෙපා', 'හුත්තිගෙ', 'කොල්ලෝ', 'හුකන්න', 'බෝම්බ', 'ගහපු', 'වෙලේ', 'එක', 'පකයෙක්', 'හා', 'හූ', 'නෑ', 'අන්තිමට', 'ඡන්දයක්', 'ළංවුණාම', 'ජංගිය', 'අස්සෙ', 'තියෙන', 'ඇට', '12']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]]	toxic
884	994138021661298688	['USER', 'පයිය', 'හඩයි', 'ලීසා', 'නිහඩයි']	1	['None']	offensive	[[0, 1, 0, 0, 0]]	toxic
885	938410031418134528	['USER', 'පල', 'ඩෝ', 'යන්න', 'අඩු', 'කුලේ', 'පර', 'හැත්ත']	1	['None']	offensive	[[0, 1, 1, 0, 1, 1, 1, 1]]	toxic
886	1125372395831750656	['මේ', 'පකයින්ට', 'රැක්', 'එක', 'උඩ', 'බෑග්', 'තියන්න', 'එපා', 'කියන්න', 'කියන්න', 'තියනවා', 'මොන', 'කාලකණ්ණි', 'ද', 'මුන්']	1	['None']	offensive	[[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]	toxic
887	1135488159968505856	['USER', 'USER', 'USER', 'කොහෙද', 'යන', 'අවජාතක', 'බැල්ලියෙක්']	1	['None']	offensive	[[0, 0, 0, 0, 0, 1, 1]]	toxic
888	1124287693444091905	['USER', 'USER', 'යකෝ', 'මේ', 'පුක', 'කොහෙද', 'හිටියේ', 'දැක්කේ', 'නෑ', 'කාලෙකින්']	1	['None']	offensive	[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]	toxic
889	931504684598288384	['සක්කිලි', 'වැඩ', 'මහත්තයො', 'ඕව', 'මිනිහෙකුට', 'නිදහසේ', 'හිනා', 'වෙන්ඩ', 'නෑනේ', 'ටෞකන්ඩ']	1	['None']	offensive	[[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]]	toxic
890	1038829529802756096	['USER', 'USER', 'USER', 'අනේ', 'පුක', 'දැක්ක', 'වෙලේ', 'තමා', 'පකෝ', 'mention', 'කරලම', 'දැම්මෙ', 'SS', 'දැම්මෙ', 'ඕව', 'නෝන්ඩි', 'වෙලා', 'යද්දි', 'delete', 'වෙන', 'නිසා']	1	['None']	offensive	[[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
891	1195952931947704322	['USER', 'දැන්', 'වත්', 'පුක', 'නොදී', 'තොලොන්චි', 'වෙලා', 'පල', 'අවජාතක', 'සමනල', 'පොන්නයා']	1	['None']	offensive	[[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1]]	toxic
892	1480942441800904704	['USER', 'නොදකින්', 'රට', 'කාපු', 'සිරා']	1	['None']	offensive	[[0, 1, 0, 0, 0]]	toxic
893	825728104861671425	['අද', 'සැට්', 'උන', 'ඥාති', 'වෙන', 'ලලනා', 'ඩබලකගෙ', 'ඇදුම්', 'ගැන', 'දෙයක්', 'හරු', 'බසෙන්', 'පයිය', 'අකාට', 'කිව්වම', 'ඌ', 'අරුන්ට', 'කියනවකනට', 'ඇහෙන්න', 'කතානොකරන', 'උන්ට', 'තමයි', 'ජරා', 'කටවල්', 'තියෙන්නෙ']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
894	1217424927147556864	['අළුත්', 'ආණ්ඩුවක්', 'ආවම', 'ලංකාවෙ', 'උංට', 'මුලින්ම', 'පෙන්නන', 'පුක', 'තමයි', 'PAYPAL']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]	toxic
895	1397857361985884164	['නැවේ', 'ලීක්', 'එක', 'මුලදි', 'කටාර්', 'සහ', 'ඉන්දීය', 'වරායවල්', 'වලට', 'ඉන්ෆෝම්', 'කරද්දි', 'ඔවුන්', 'ඒක', 'රටේ', 'වරායවල්', 'බාරගන්න', 'ප්\u200dරතික්ෂේප', 'කරපු', 'නිසා', 'දුප්පත්', 'අපිට', 'කොරේ', 'පිටට', 'මරේ', 'කියල', 'කෙලඋනේ', 'වන්දි', 'නෙවෙයි', 'මොන', 'ලබ්බ', 'ගත්තත්', 'පරිසර', 'හානියේ', 'බලපෑම']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]]	toxic
896	919539717145632768	['මූත්', 'පොන්නසේකාගේ', 'ජාතියෙම', 'අවජාතක', 'එකෙක්', 'තමා', 'කෝ', 'කඩේ', 'ගිය', 'එවුන්', 'lka', 'கரிகாலன்', 'garikaalan', 'USER', '·', '15', 'Oct', '2017', 'IGP', 'Pujitha', 'Jayasundara', 'got', 'one', 'of', 'his', 'bodyguard', 'to', 'clean', 'mud', 'on', 'his', 'shoes', 'in', 'a', 'public', 'event', 'held', 'in', 'Jaffna', 'yesterday', 'pixUSER']	1	['None']	offensive	[[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
897	873733314712141824	['පට්ට', 'බැල්ලි', 'ගහනව', 'තොට', 'වැලි', 'තෝ', 'මගෙ', 'විශ්', 'එක', 'දැක්කෙ', 'නෑනේද', 'USER']	1	['None']	offensive	[[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
898	1388345095976488965	['මාස්ක්', 'නැතුව', 'ඇවිදින', 'එවුන්ගේ', 'ෆොටෝ', 'මම', 'ටුවීට්', 'කරන්න', 'ගත්තොත්', 'අර', 'මූණ', 'තඩි', 'ගෑණි', 'මට', 'ජාතිවාදීයා', 'කියනවා', 'කැරි', 'පොන්න', 'හැත්තට', 'ආප්පේ', 'ඔලුවේ', 'නමං', 'යන්න', 'පුළුවන්', 'මාස්ක්', 'එක', 'දාන්න', 'බෑ']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
899	1245663837480718336	['USER', 'මෙයාගේ', 'වඩේ', 'ඉතින්', 'හැමදාම', 'මෙලෝ', 'වැඩකට', 'නැති', 'ගොන්නු', '225', 'එක්ක', 'සාකච්ඡා', 'කිරීම', 'පමණ', 'යිරටේ', 'සල්ලි', 'නාස්තිය', 'විතරයි', 'ජනාධිපතිතුමා', 'ආරක්ෂක', 'අංශ', 'එකතු', 'කරගෙන', 'විශාල', 'යුද්ධයක', 'රට', 'බේරාගන්න', 'මේ', 'යකා', 'පිස්සු', 'නටනවා', 'තාමත්']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
900	704611321883582464	['මෙන්න', 'මේ', 'යහපාලන', 'පොන්න', 'පකයාගේ', 'තරම', 'අනේ', 'අම්මපා', 'ගොන්නු', 'ගිය', 'උඩ', 'කිරිඇල්ල', 'නැමැති', 'ගොනා', 'මාධ්\u200dයවේදියෙකුට', 'බැන', 'URL']	1	['None']	offensive	[[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
901	1072725357831249920	['USER', 'USER', 'USER', 'පට්ට', 'වේසි', 'දැන්', 'පොලිසියෙන්', 'ඉල්ලං', 'කාපන්']	1	['None']	offensive	[[0, 0, 0, 1, 1, 0, 0, 0, 0]]	toxic
902	1314089852699254789	['තොපිලා', 'හෙන', 'ජෝබ්ලෙස්', 'නේ', 'කියා', 'scroll', 'කර', 'පහලට', 'යන', 'පොකුර', 'පොකුරටනමක්']	1	['None']	offensive	[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
903	1098507668589821953	['එන්න', 'එන්නම', 'එපා', 'කරවනවා', 'නපුන්සක', 'Thilanga', 'Sumathipala', 'ගොං', 'පොන්නයා', 'මකබෑවිලා', 'යන්නේ', 'නෑ', 'නේ', 'පාරේ', 'බල්ලේක්', 'වගේ', 'මූව', 'තූ', 'නොදකින්', 'URL']	1	['None']	offensive	[[0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]	toxic
904	972322677359693824	['USER', 'තෝ', 'ගල්', 'බමුණා', 'වගෙ', 'යන්නේ', 'පොටෝ', 'එකක්', 'දාපන්කෝ']	1	['None']	offensive	[[0, 0, 1, 1, 0, 0, 0, 0, 0]]	toxic
905	613752125303099392	['අනේ', 'මාවත්', 'ඔය', 'ජාතික', 'හරි', 'අවජාතක', 'හරි', 'ලයිස්තුවෙන්', 'ඇතුලට', 'දාපන්කෝ', 'තව', 'කට්ටිය', 'ඉන්නවද', 'SriLanka', 'Parliament', 'ඈතුලට', 'යන්න', 'බලාගෙන']	1	['None']	offensive	[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
906	1090546378969731080	['චිචී', 'හූර', 'ටට්\u200dයානා', 'කැකුලිට', 'පයිය', 'පොජ්ජ', 'මංදු', 'කොරාපු', 'සංතෝසේ', 'සමරාපු', 'වැදි', 'උස්සවේ', 'කවාදාද', 'දන්', 'නෑ']	1	['None']	offensive	[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
907	1439140514620743681	['USER', 'උඹලටත්', 'මොංගල්නෙ', 'දැන්', 'පුක', 'ඉරන්', 'ඔය', 'ටික', 'කිව්වට', 'මුගෙ', 'මතේ', 'වෙනස්', 'කරයිද', 'දේශපාලනේ', 'වෙනුවෙන්', 'බෝම්බත්', 'ගහලා', 'තමුනුත්', 'බෙල්ල', 'කපන්', 'මැරෙන්නෙ', 'ඔය', 'ජාතියෙ', 'උන්']	1	['None']	offensive	[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
908	1210567211791704064	['USER', 'USER', 'මම', 'හැමදාම', 'කියනවා', 'මේ', 'හැසිරීම', 'අනුමත', 'කරන්න', 'බෑ', 'හැබැයි', 'මේකේ', 'ඉන්න', 'එකාලා', 'පුක', 'කැඩිච්ච', 'කඩි', 'වගේ', 'ෆයර්', 'වෙන්නේ', 'මේවට', 'හාමුදුරුවන්ට', 'ගහන්න', 'ආපුවට', 'අරවට', 'මේවාට', 'මීක්', 'නෑ']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
909	1000796792403804160	['USER', 'USER', 'තෝ', 'කොහෙද', 'මං', 'එක්ක', 'යන්නෙ']	1	['None']	offensive	[[0, 0, 1, 0, 0, 0, 0]]	toxic
910	582748500556980224	['මූ', 'නම්', 'මහ', 'අමන', 'පාදඩ', 'තුප්පහි', 'සක්කිලි', 'අවජාතක', 'තිරිසන්', 'හොරෙන්සේරම', 'හොරකන්', 'කරන්න', 'ඇත්තෙ', 'මේකා', 'තමාඒකනෙ', 'පැරදුන', 'ගමන්', 'රට', 'URL']	1	['None']	offensive	[[1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	toxic
911	581727781735833600	['Saman', 'Edirimunee', 'wrote', 'රාළහාමි', 'නවත්තපිය', 'බයිසිකලේ', 'පර', 'බල්ලා', 'යතුරුපැදිකරු', 'ඇයි', 'රාළහාමි', 'රාළහාමි', 'තෝ', 'බැංකුවක්', 'URL']	1	['None']	offensive	[[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0]]	toxic
912	1055711656225857537	['USER', 'USER', 'තු', 'හ්', 'නොදකින්', 'මෙවන්', 'දේවදත්තයො', 'මතුවටවත්මේ', 'හෙල', 'දිවයිනෙ', 'බිහි', 'නොවෙවා']	1	['None']	offensive	[[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]]	toxic
